Age,Education,EmploymentLengthYears,MonthlyIncome,Dependents,CreditScore,ExistingLoans,MonthlyDebt,YearsWithBank,HasSavingsAccount,HasCheckingAccount,LoanAmount,LoanTermMonths,InterestRate,LoanDefault,LoanPurposeDescription,Sentiment_Score,EmploymentType_Full-Time,EmploymentType_Part-Time,EmploymentType_Self-Employed,EmploymentType_Unemployed,EmploymentSector_Education,EmploymentSector_Finance,EmploymentSector_Government,EmploymentSector_Healthcare,EmploymentSector_Manufacturing,EmploymentSector_Other,EmploymentSector_Retail,EmploymentSector_Services,EmploymentSector_Technology,MaritalStatus_Married,MaritalStatus_Single,MaritalStatus_Widowed,PropertyOwnership_Own Outright,PropertyOwnership_Own with Mortgage,PropertyOwnership_Rent,LoanPurpose_Car Loan,LoanPurpose_Debt Consolidation,LoanPurpose_Education,LoanPurpose_Home Improvement,LoanPurpose_Home Purchase,LoanPurpose_Medical,LoanPurpose_Personal,LoanPurpose_Vacation,LoanPurpose_Wedding,Sentiment_Neutral,Sentiment_Positive,Sentiment_Unknown
67,3.0,28,10105.754204883096,0,779,1,1990.9771686059405,8,1,1,25087.02325962121,36,3.943598859449307,0,Applying for financing to cover the cost of the new building.,0.9483770132064819,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,3.0,12,12819.493109906323,0,722,1,4273.146984760407,12,1,1,10036.92604952574,84,8.247829011862157,1,Applying for student financing for a college or university is a federal crime.,0.9952754974365234,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
36,3.0,1,17028.748727503378,3,675,0,3029.13061602246,4,1,0,22603.868769721845,36,10.638901656942474,1,Applying for financing to cover the costs of the costs of the program.,0.9757014513015747,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
52,1.0,16,4391.937137593756,1,708,2,1338.433580853313,27,1,1,94669.5969720551,60,5.88381077353535,0,"Need funding for my education in the UK is £10,000 per year.",0.9061378240585327,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
57,1.0,31,2464.986060766943,2,660,0,482.95817770624456,9,1,1,15301.683105987968,24,7.634019851689572,1,Need to refinance existing loans because they are now in the process of buying new homes.,0.9965741634368896,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
27,3.0,0,7513.691738129828,0,683,2,1989.504895301328,2,0,0,29500.814382136927,12,8.650630636006278,0,Need funds for the project.,0.9833061099052429,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
51,0.0,16,3232.9937332577283,3,703,1,1043.0932859720983,18,1,1,33245.52335947493,60,8.37451237901179,0,Car Loan: unknown,0.0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20,2.0,0,1488.6672662653873,0,606,1,480.1703688141972,2,1,1,6972.581814614555,12,11.005036653868508,1,"I need a personal loan for me, and I will be able to repay the loan at any time.",0.9091150164604187,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
33,2.0,8,5845.187581812756,2,614,2,2285.275292044077,1,0,1,204608.4293352848,360,10.979756182774626,1,I am applying for a home loan to purchase a car.,0.9937224984169006,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
31,2.0,6,9029.627000588103,0,643,2,2476.608033079372,1,1,1,15074.504469129037,60,12.779804355609848,0,I need a personal loan for my daughter.,0.998080849647522,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
28,4.0,3,11991.340500595794,1,779,2,734.2923193219792,6,1,1,17277.39323457913,60,3.763483045269513,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
64,3.0,28,7842.249252873157,3,691,3,1664.4066807674449,18,1,0,81776.69001113658,180,7.590098434115257,1,Applying for business credit to a credit card company is not a requirement.,0.9801712036132812,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,1.0,9,7233.103725649847,2,663,0,1399.241849112124,0,0,1,17233.911214839976,48,8.308991197034468,1,"Looking to finance a car because of the fact that it is a car, it is not a car.",0.9989722967147827,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
62,3.0,0,1007.2747633951468,0,660,1,338.0155405067857,23,0,0,26994.31567806619,12,8.947645020447805,1,Applying for financing to cover the cost of the project.,0.9172947406768799,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,3.0,10,13698.604805260384,1,763,0,3136.726267127126,0,0,1,214856.4292333771,240,3.8958862009426585,1,I am applying for a home loan to purchase a home in the UK.,0.9910845756530762,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
44,0.0,25,5518.741864777266,2,659,1,1213.014896714866,9,0,1,20814.383328405587,36,8.261061043449375,1,I need a car loan to buy a vehicle for my family.,0.9989438652992249,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,0,3149.367218920938,0,557,2,1652.0860972488497,1,0,0,99111.633298032,360,18.51161341503574,0,Applying for business credit to be applied to the same business.,0.9735302329063416,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
32,4.0,0,3385.4689239182217,2,538,2,1935.909111575232,1,1,1,30751.817569386225,36,15.7166911474091,1,I need a car loan to buy a vehicle for a job.,0.9990057349205017,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
22,1.0,0,1664.6480822243427,0,530,4,840.7651000137264,0,1,1,27236.64517870472,48,16.22816830877737,1,Need to refinance existing loans because of the cost of borrowing.,0.9945600628852844,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
45,3.0,19,10352.507379975235,1,677,3,3248.795848986992,4,0,1,16431.24616623681,12,10.60367275764683,1,Need to refinance existing loans because they can›t afford to have to pay for the loan.,0.9892551898956299,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
69,1.0,32,6556.210057255203,2,748,2,1633.3859529849483,3,1,1,20552.16750569684,12,8.348561870972926,0,Need funds for the research.,0.9834201335906982,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
66,2.0,35,4714.624101428649,2,642,0,2366.0680354405968,29,1,1,27854.913400232523,24,13.29391379768284,1,Applying for financing to cover the cost of the project.,0.9172947406768799,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21,2.0,0,2110.740117438276,0,583,2,977.006210665079,1,0,1,24081.94712317443,36,18.74100847566309,1,Applying for financing to cover expenses and expenses for the remainder of the project.,0.9640868306159973,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
59,2.0,24,9376.45067076744,0,797,2,1059.8146668313325,3,0,1,11905.933124378826,48,4.818162952288141,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
30,2.0,8,8368.508667710783,0,715,1,1898.6677399419195,7,0,0,17301.362234560016,24,6.197623994862565,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
18,2.0,0,2908.083271858768,0,561,2,1525.662119266103,0,0,1,27559.231074560998,48,13.203242638729288,1,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
66,4.0,7,7518.902870593989,2,727,0,2714.182228671901,29,1,1,12122.70053827402,36,6.815615465612306,0,Need funds for the team.,0.9914289116859436,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
49,1.0,0,1945.156770338555,1,507,2,992.486631973924,4,0,1,281528.21580082003,240,16.070610790849727,1,Need mortgage financing for the next three years.,0.9927216172218323,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
45,2.0,24,5539.533255821478,4,710,0,2116.248625271794,23,1,1,57723.690307451376,60,7.891465317447496,1,Applying for student financing for student loans.,0.9503378868103027,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
24,3.0,2,2837.699208520934,0,637,1,1162.3901864191007,6,1,0,21030.41789423787,60,10.199615683643591,1,Need to refinance existing loans because they are less expensive than the loans they are getting.,0.9980372786521912,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
37,2.0,1,7427.746503652906,1,666,1,2853.379389609264,4,1,1,6770.459330082934,36,9.082696598992024,0,Applying for debt consolidation to reduce the cost of the debt to the public.,0.952501118183136,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
39,0.0,9,5076.583571249943,3,639,3,1731.0117116675085,11,0,1,18427.060679916387,24,13.311476015150356,0,Need funds for the project.,0.9833061099052429,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
47,4.0,9,7777.03099884589,1,713,0,1877.3669247650444,25,1,1,20916.35089613303,60,8.426119831439262,0,"I want to consolidate my debts to the benefit of the public, and I want to have the power to make a difference in our lives.",0.9997153878211975,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
58,1.0,18,5425.838698308032,0,738,0,992.235493533438,11,1,0,175121.15971573946,180,6.765484535616494,0,Looking to buy a house for my family because they are in the middle of a recession.,0.998056948184967,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23,3.0,0,2078.9267706840537,3,604,3,778.0223787369853,3,1,1,182691.85969115375,180,12.420358074162154,1,"Need mortgage financing for the year ended June 30, 2013.",0.9793592691421509,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60,3.0,26,12481.854450969657,1,710,2,4549.708563709731,28,1,1,99786.5467661941,60,5.621052480579099,0,Applying for student financing for a new school.,0.982283890247345,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
66,3.0,2,7573.25387998293,0,762,2,426.5046727700458,17,1,1,47767.42861852914,36,4.853240838252676,0,"I need a car loan to buy a vehicle for the rest of the year,” she said.",0.9973447918891907,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
56,4.0,5,6998.9533252962965,0,743,2,2455.015233145499,7,1,0,48862.45907073208,120,6.887370451195444,1,Need funding for my education in the United States is $7.,0.9862089157104492,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1.0,9,6964.165692691813,0,681,2,1832.129723708662,10,0,0,21089.442379913125,36,10.060563326143662,0,I need a personal loan for my children to live with.,0.9972851276397705,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
39,2.0,2,11570.353849056366,3,735,0,3372.8657816457703,4,1,0,8966.161191062276,48,6.525639000149205,0,Applying for financing to cover expenses for the remainder of the contract.,0.9798992872238159,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20,1.0,0,3214.0983012642923,0,674,1,1041.9263887316413,1,1,1,13108.645192376393,24,8.23810179688276,0,Need funds for the next 3 months.,0.9943291544914246,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
68,2.0,4,8973.954063114725,1,674,0,2240.1066521691364,4,1,1,29792.907297722,48,8.425202819233611,1,"I need a personal loan for the future,” he said.",0.9945025444030762,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
23,0.0,0,924.4829935870864,0,466,1,377.1506288427351,5,1,0,5641.759247411355,36,14.292167982901836,1,Need funds for a new project.,0.9936864972114563,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
41,1.0,2,9985.063573302154,2,773,0,755.870017911583,0,0,1,433921.46185760107,120,5.064849175253932,1,Need mortgage financing for the United States.,0.9765323400497437,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
23,3.0,0,4877.853801148238,1,584,2,2602.2840912688207,3,1,1,34089.376009640146,48,18.1004962660183,1,I want to consolidate my debts to the extent that I can.,0.9791457653045654,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
21,2.0,1,1541.6623437062897,2,492,2,935.714409189843,1,0,1,147186.10629503807,120,16.064067711511505,1,I am applying for a home loan to purchase a house in the UK.,0.9901642203330994,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
54,3.0,0,676.2099915182612,0,522,0,466.0286235839912,12,0,1,14643.83021933513,120,13.591701429504546,1,Applying for student financing for a project,0.807011067867279,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
57,4.0,33,7745.584805409973,1,674,1,2599.3176660215317,15,1,1,83360.65460323311,84,9.907594384579705,0,I need an education loan to pursue a career in the field of finance.,0.9966446161270142,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
20,3.0,0,2645.143505744837,1,590,1,1144.2215748371832,1,1,1,25761.489760734035,36,14.547446285596292,1,Need funds for the project.,0.9833061099052429,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
62,1.0,0,208.3150021498104,0,598,3,75.58433403930219,10,1,1,12601.588437662567,48,13.347680941305663,1,Need funds for the next four weeks.,0.9965415596961975,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
59,3.0,16,6974.2244205433135,0,661,1,1878.420864016828,16,0,1,13770.47773337539,12,10.320000839838762,0,I need a personal loan for my car.,0.9989938139915466,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
35,1.0,6,11799.53874806058,0,720,0,3211.259001056724,13,1,1,20080.55339144909,12,8.450791899216323,1,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
29,2.0,3,8391.001595038228,1,671,0,2944.721263855902,9,1,1,121770.72755305195,240,7.898783640947949,1,"Applying for business credit to pay off debts,” he said.",0.5023506879806519,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
31,3.0,10,12090.824306716504,1,734,2,2996.014874951792,1,1,1,11823.984371407874,48,5.63312999059971,0,"Applying for financing to cover the costs of the new development,” said the firm’s chief executive, David M.",0.9809821844100952,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
59,4.0,25,11866.276813521956,0,796,2,1910.9471441823523,11,1,0,18241.264458900165,60,3.732756919514748,0,Need funds for the project.,0.9833061099052429,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25,4.0,0,12292.120390006963,2,762,1,2181.1914785176887,2,1,1,49320.188006299584,72,5.116662297792908,0,I need a car loan to buy a vehicle for my daughter.,0.9989824891090393,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,4.0,17,11373.422252061226,0,771,0,1575.712512870126,23,1,1,16144.772864430724,12,3.539552729413956,0,Applying for financing to cover the cost of the project.,0.9172947406768799,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
60,1.0,14,6224.402666507057,1,750,2,1125.0659095154076,24,0,1,34552.48387576488,60,7.687520462648344,0,"Looking to finance a car because it’s a car,’s a car,’s a car,’s a car.",0.9875689148902893,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
39,3.0,8,15265.191177485012,3,764,1,1077.088700109033,19,0,1,19272.61254610411,36,4.705890953878979,0,Wedding: unknown,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
30,3.0,11,10542.184646383004,3,673,3,2165.5338975235763,12,1,1,15390.68096343983,48,7.539988155913129,1,Need funds for the game.,0.9965344667434692,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
50,1.0,22,7470.028088727864,1,700,0,2974.0556921549382,21,1,1,25234.666625975755,24,8.588096451801931,1,Applying for financing to cover the costs of the program.,0.9643049240112305,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
37,3.0,6,9319.997952504336,1,637,1,2426.1497720411303,1,1,0,27733.01005196955,24,12.650089137415929,0,Applying for financing to cover the cost of the $5 million loan.,0.9684236645698547,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
48,3.0,23,11366.116183919208,0,807,0,1997.6286044138828,17,0,1,40737.260453301344,36,4.762112204732544,0,Looking to finance a car because it is not the right way to spend your money.,0.999782383441925,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
20,1.0,1,1749.9898474354889,0,577,2,738.0202920785151,0,1,1,82357.92814608078,60,17.63158622556379,0,Need funding for my education in a way that will help me better understand my skills and how I can improve my learning.,0.994941771030426,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
22,1.0,3,1781.5462995555606,0,501,2,1047.3466550186845,4,1,1,128220.65952135537,180,17.789467694118592,1,Need mortgage financing for all your mortgage needs.,0.9957196116447449,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
39,0.0,9,16552.17514755208,0,616,1,5749.696942350192,4,0,1,226662.26161440124,180,12.83461761895754,1,Need mortgage financing for the past year.,0.9896155595779419,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
19,1.0,0,1651.0584066288498,2,618,4,422.2708726545291,0,1,0,70467.31153038099,240,10.548438822915996,0,Seeking financing to start my own company.,0.9868311882019043,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31,2.0,1,7310.299009473151,3,696,1,1655.3029397829544,1,0,1,39828.23599204446,24,10.587943307993257,1,Applying for debt consolidation to reduce the debt burden and reduce the debt burden is a major issue for the United States.,0.8206040859222412,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
46,0.0,6,6621.168846344983,0,774,1,1375.3454997721287,22,0,1,8791.871993318779,12,4.1212228495361645,0,Need funds for the next three years.,0.9913865327835083,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,2.0,5,9485.309954655317,4,747,0,2161.4013858866983,17,1,1,42317.34976411307,48,6.160291642243291,0,Looking to finance a car because it is a small car.,0.9939279556274414,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
18,2.0,0,4262.678900918763,0,542,1,2847.943309808144,0,1,1,25539.789352939508,60,13.407664478974748,1,I need a personal loan for me to keep it going.,0.9989425539970398,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,2.0,2,1654.9375899737984,0,617,4,845.1124796040202,4,0,1,13931.773049901129,48,12.374700297591607,1,Applying for financing to cover the costs of the proposed project.,0.908152163028717,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
67,3.0,7,6774.456926558997,0,734,1,1175.2001276059675,21,1,0,142705.3706893971,120,8.104426763132516,0,Business: unknown,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
23,2.0,0,1930.851515191024,0,568,3,850.9061811011622,3,1,0,29823.58664457268,48,14.580877425563743,1,Need funds for the project.,0.9833061099052429,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
34,3.0,15,7081.413614761498,1,655,2,2185.468518093008,1,1,0,79252.05471710175,120,8.540404914162908,1,Need funding for my education in the future.,0.9903964996337891,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
23,3.0,0,203.47386173514224,0,419,2,104.3219909365248,4,1,1,17905.146911750817,60,15.292503524562305,1,Applying for auto financing to purchase a car.,0.8946273326873779,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
35,4.0,12,14522.26948336288,1,752,1,1402.7335283831324,12,1,0,5610.019538913451,24,3.553173527125968,0,"I need a personal loan for me to pay for my education, my house, my house and my house.",0.9989513158798218,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
18,1.0,0,1438.810523792963,0,499,4,923.848892263584,0,1,1,10715.681466224323,12,16.17085671642704,1,Applying for financing to cover the costs of the study.,0.9655858278274536,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
60,2.0,16,5933.676402808772,2,682,1,1109.9200747570574,19,1,1,7302.4688549897455,24,10.630415360269776,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33,1.0,5,6170.227266535838,0,643,2,3171.7869475784755,1,0,1,22550.92377117589,36,12.43100848901089,0,"Looking to finance a car because you’re not sure how to get around the car,’s a great way to get around the car,",0.9982116222381592,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
29,4.0,8,13437.884111726464,2,686,0,4312.770735518741,9,1,1,19050.432782933083,48,9.848543661957043,1,Applying for debt consolidation to reduce the cost of the government’s debt and reduce the cost of the government’s debt and reduce the cost of,0.9364076852798462,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
59,3.0,11,4859.2172542917215,1,607,0,1859.703762860761,16,1,1,25063.58922441392,36,13.897383299909146,1,Need funds for the project and the other projects.,0.988012433052063,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
42,1.0,17,9039.292882708836,2,671,0,1653.577673490272,18,0,1,23149.497749632388,12,8.247289782087352,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56,3.0,14,11413.035297509818,0,756,2,2350.3799463282617,10,1,1,19921.25394866217,12,3.749937289545007,0,Applying for financing to cover the cost of the program is a key component of the program.,0.9087429642677307,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
52,1.0,11,10451.087558528565,2,718,1,1871.7019870722052,29,1,1,25436.24271227979,48,8.133922961335209,0,Need funds for the rest of the year.,0.996407687664032,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
64,2.0,4,6965.043980505951,2,813,2,484.5360453713196,29,1,1,17290.396877920808,24,3.933004674775038,0,Applying for financing to cover the costs of the project.,0.9215720891952515,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,1.0,4,6873.445573565377,0,742,1,2713.267699162341,8,1,1,421487.4963756572,240,5.578914980809747,1,Looking to buy a house for my family because I have no money to buy a house for my family.,0.999711811542511,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24,2.0,2,1841.4610130463168,1,516,4,969.8344578839695,1,0,1,59380.02090195519,360,16.52596309004786,1,Business: unknown,0.0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
64,3.0,38,9824.763518687898,1,733,1,2930.115001191385,1,1,1,9088.09681462557,48,8.408236967005863,0,Applying for financing to cover the costs of the project.,0.9215720891952515,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
34,2.0,1,5258.604412773268,0,613,1,1431.9140992024638,9,1,1,36002.28842234306,84,12.2647439372695,1,"Applying for student financing for a college degree is a simple one, but it is not always easy to find a student loan that will help you get a",0.9830613732337952,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
33,1.0,14,3938.10790218476,2,622,0,1884.626195467096,10,0,1,23089.035669683908,60,12.489286183866724,1,I need a car loan to buy a vehicle for the next two years.,0.9990818500518799,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
50,3.0,26,12671.886144242808,0,674,3,3023.0931167967037,29,0,1,47708.20383416798,60,9.67318006576198,0,I want to consolidate my debts to a lower-income community.,0.9977136850357056,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
